년,월,지역,지수
2020,9,충주시,81.559574
2020,9,제천시,83.428118
2020,9,보은군,0.0
2020,9,옥천군,0.0
2020,9,영동군,0.0
2020,9,증평군,0.0
2020,9,진천군,0.0
2020,9,괴산군,0.0
2020,9,음성군,0.0
2020,9,단양군,0.0
2020,9,충남,85.042966
2020,9,천안시,85.050159
2020,9,천안시 동남구,86.556364
2020,9,천안시 서북구,84.112335
2020,9,공주시,79.090181
2020,9,보령시,0.0
2020,9,아산시,80.729427
2020,9,서산시,89.564137
2020,9,논산시,92.281451
2020,9,계룡시,79.585179
2020,9,당진시,98.69216
2020,9,금산군,0.0
2020,9,부여군,0.0
2020,9,서천군,0.0
2020,9,청양군,0.0
2020,9,홍성군,0.0
2020,9,예산군,0.0
2020,9,태안군,0.0
2020,9,전남,94.295878
2020,9,목포시,99.283285
2020,9,여수시,91.197567
2020,9,순천시,92.812264
2020,9,나주시,0.0
2020,9,광양시,94.940441
2020,9,담양군,0.0
2020,9,곡성군,0.0
2020,9,구례군,0.0
2020,9,고흥군,0.0
2020,9,보성군,0.0
2020,9,화순군,0.0
2020,9,장흥군,0.0
2020,9,강진군,0.0
2020,9,해남군,0.0
2020,9,영암군,0.0
2020,9,무안군,0.0
2020,9,함평군,0.0
2020,9,영광군,0.0
2020,9,장성군,0.0
2020,9,완도군,0.0
2020,9,진도군,0.0
2020,9,경북,86.00118
2020,9,포항시,83.352304
2020,9,포항시 남구,86.983483
2020,9,포항시 북구,81.530946
2020,9,경주시,0.0
2020,9,김천시,86.523117
2020,9,안동시,88.180642
2020,9,구미시,84.428335
2020,9,영주시,0.0
2020,9,영천시,0.0
2020,9,상주시,0.0
2020,9,문경시,0.0
2020,9,경산시,92.123332
2020,9,의성군,0.0
2020,9,영덕군,0.0
2020,9,청도군,0.0
2020,9,고령군,0.0
2020,9,성주군,0.0
2020,9,칠곡군,0.0
2020,9,예천군,0.0
2020,9,봉화군,0.0
2020,9,경남,85.819129
2020,9,창원시,84.784033
2020,9,창원시 의창구,87.06367
2020,9,창원시 성산구,80.64484
2020,9,창원시 마산합포구,85.901373
2020,9,창원시 마산회원구,89.40194
2020,9,창원시 진해구,85.552141
2020,9,진주시,88.784561
2020,9,통영시,94.749302
2020,9,사천시,0.0
2020,9,김해시,83.430339
2020,9,밀양시,0.0
2020,9,거제시,92.65733
2020,9,양산시,83.881997
2020,9,의령군,0.0
2020,9,함안군,0.0
2020,9,창녕군,0.0
2020,9,고성군,0.0
2020,9,남해군,0.0
2020,9,하동군,0.0
2020,9,산청군,0.0
2020,9,함양군,0.0
2020,9,거창군,0.0
2020,9,합천군,0.0
2020,9,제주,79.202583
2020,9,제주시,0.0
2020,9,서귀포시,0.0
2020,9,강원,82.960336
2020,9,춘천시,84.312793
2020,9,원주시,84.898376
2020,9,강릉시,77.504215
2020,9,동해시,0.0
2020,9,태백시,0.0
2020,9,속초시,0.0
2020,9,삼척시,0.0
2020,9,홍천군,0.0
2020,9,횡성군,0.0
2020,9,영월군,0.0
2020,9,평창군,0.0
2020,9,정선군,0.0
2020,9,철원군,0.0
2020,9,화천군,0.0
2020,9,양구군,0.0
2020,9,인제군,0.0
2020,9,고성군,0.0
2020,9,양양군,0.0
2020,9,전북,86.424945
2020,9,전주시,86.922853
2020,9,전주시 완산구,86.990891
2020,9,전주시 덕진구,86.835617
2020,9,군산시,80.493426
2020,9,익산시,91.762411
2020,9,정읍시,0.0
2020,9,남원시,0.0
2020,9,김제시,0.0
2020,9,완주군,0.0
2020,9,무주군,0.0
2020,9,임실군,0.0
2020,9,순창군,0.0
2020,9,고창군,0.0
2020,9,부안군,0.0
2020,10,전국,80.33837
2020,10,서울,83.317194
2020,10,강북14개구,82.291778
2020,10,종로구,89.160284
2020,10,중구,85.395882
2020,10,용산구,83.523019
2020,10,성동구,85.786738
2020,10,광진구,87.800125
2020,10,동대문구,83.568732
2020,10,중랑구,83.165931
2020,10,성북구,84.112317
2020,10,강북구,82.870482
2020,10,도봉구,80.131822
2020,10,노원구,77.300266
2020,10,은평구,82.443265
2020,10,서대문구,86.400437
2020,10,마포구,83.22306
2020,10,강남11개구,84.240292
2020,10,양천구,86.095465
2020,10,강서구,80.998719
2020,10,구로구,81.560189
2020,10,금천구,86.251286
2020,10,영등포구,84.959445
2020,10,동작구,82.545721
2020,10,관악구,85.089527
2020,10,서초구,84.128992
2020,10,강남구,86.792815
2020,10,송파구,84.442401
2020,10,강동구,84.160711
2020,10,수도권,77.097165
2020,10,6개광역시,80.713829
2020,10,5개광역시,82.831776
2020,10,기타지방,86.134351
2020,10,부산,79.97187
2020,10,중구,97.088197
2020,10,서구,92.655516
2020,10,동구,90.270066
2020,10,영도구,85.481804
2020,10,부산진구,81.974099
2020,10,동래구,80.775685
2020,10,남구,79.77361
2020,10,북구,83.78699
2020,10,해운대구,69.907013
2020,10,사하구,83.093412
2020,10,금정구,81.558726
2020,10,강서구,81.591564
2020,10,연제구,81.406692
2020,10,수영구,77.724424
2020,10,사상구,88.204984
2020,10,기장군,77.004927
2020,10,대구,86.492533
2020,10,중구,86.538711
2020,10,동구,90.085546
2020,10,서구,90.30015
2020,10,남구,87.162634
2020,10,북구,88.685205
2020,10,수성구,85.061901
2020,10,달서구,83.209856
2020,10,달성군,89.282443
2020,10,인천,73.849792
2020,10,중구,80.215373
2020,10,동구,77.302179
2020,10,미추홀구,81.829062
2020,10,연수구,67.251071
2020,10,남동구,75.556747
2020,10,부평구,74.217228
2020,10,계양구,72.521738
2020,10,서구,73.904193
2020,10,강화군,0.0
2020,10,광주,84.98991
2020,10,동구,95.187866
2020,10,서구,87.363935
2020,10,남구,86.241016
2020,10,북구,85.065749
2020,10,광산구,81.16102
2020,10,대전,80.50515
2020,10,동구,85.476286
2020,10,중구,82.643159
2020,10,서구,79.557951
2020,10,유성구,79.095002
2020,10,대덕구,78.945978
2020,10,울산,83.900585
2020,10,중구,85.679057
2020,10,남구,80.704246
2020,10,동구,86.016287
2020,10,북구,83.498176
2020,10,울주군,87.351375
2020,10,세종,87.588224
2020,10,경기,74.375456
2020,10,수원시,72.929124
2020,10,수원시 장안구,71.459279
2020,10,수원시 권선구,71.59643
2020,10,수원시 팔달구,75.565829
2020,10,수원시 영통구,73.984673
2020,10,성남시,81.143385
2020,10,성남시 수정구,79.879491
2020,10,성남시 중원구,80.295726
2020,10,성남시 분당구,81.532215
2020,10,의정부시,70.008131
2020,10,안양시,77.125867
2020,10,안양시 만안구,80.67024
2020,10,안양시 동안구,75.49947
2020,10,부천시,74.668686
2020,10,부천시 원미구,0.0
2020,10,부천시 소사구,0.0
2020,10,부천시 오정구,0.0
2020,10,광명시,81.56559
2020,10,평택시,72.510051
2020,10,동두천시,72.276009
2020,10,안산시,73.328353
2020,10,안산시 상록구,74.044398
2020,10,안산시 단원구,72.788367
2020,10,고양시,70.95066
2020,10,고양시 덕양구,69.213346
2020,10,고양시 일산동구,70.952722
2020,10,고양시 일산서구,73.257189
2020,10,과천시,85.666208
2020,10,구리시,81.274706
2020,10,남양주시,72.659988
2020,10,오산시,65.717084
2020,10,시흥시,68.57105
2020,10,군포시,73.135745
2020,10,의왕시,69.566535
2020,10,하남시,83.44266
2020,10,용인시,77.397348
2020,10,용인시 처인구,74.093606
2020,10,용인시 기흥구,76.666276
2020,10,용인시 수지구,78.805775
2020,10,파주시,76.689296
2020,10,이천시,82.699665
2020,10,안성시,71.434641
2020,10,김포시,72.463075
2020,10,화성시,73.201337
2020,10,광주시,76.005667
2020,10,양주시,75.660421
2020,10,포천시,0.0
2020,10,여주시,0.0
2020,10,연천군,0.0
2020,10,가평군,0.0
2020,10,양평군,0.0
2020,10,충북,83.733417
2020,10,청주시,84.128639
2020,10,청주시 상당구,83.878212
2020,10,청주시 서원구,82.484089
2020,10,청주시 흥덕구,83.340735
2020,10,청주시 청원구,87.686927
2020,10,충주시,81.910227
2020,10,제천시,83.682454
2020,10,보은군,0.0
2020,10,옥천군,0.0
2020,10,영동군,0.0
2020,10,증평군,0.0
2020,10,진천군,0.0
2020,10,괴산군,0.0
2020,10,음성군,0.0
2020,10,단양군,0.0
2020,10,충남,85.19406
2020,10,천안시,85.254516
2020,10,천안시 동남구,86.626099
2020,10,천안시 서북구,84.400513
2020,10,공주시,79.356685
2020,10,보령시,0.0
2020,10,아산시,80.77121
2020,10,서산시,89.743228
2020,10,논산시,92.546465
2020,10,계룡시,80.127653
2020,10,당진시,98.546928
2020,10,금산군,0.0
2020,10,부여군,0.0
2020,10,서천군,0.0
2020,10,청양군,0.0
2020,10,홍성군,0.0
2020,10,예산군,0.0
2020,10,태안군,0.0
2020,10,전남,94.440184
2020,10,목포시,98.607113
2020,10,여수시,91.497911
2020,10,순천시,93.368849
2020,10,나주시,0.0
2020,10,광양시,95.279086
2020,10,담양군,0.0
2020,10,곡성군,0.0
2020,10,구례군,0.0
2020,10,고흥군,0.0
2020,10,보성군,0.0
2020,10,화순군,0.0
2020,10,장흥군,0.0
2020,10,강진군,0.0
2020,10,해남군,0.0
2020,10,영암군,0.0
2020,10,무안군,0.0
2020,10,함평군,0.0
2020,10,영광군,0.0
2020,10,장성군,0.0
2020,10,완도군,0.0
2020,10,진도군,0.0
2020,10,경북,86.223948
2020,10,포항시,83.88315
2020,10,포항시 남구,87.548438
2020,10,포항시 북구,82.044683
2020,10,경주시,0.0
2020,10,김천시,86.555433
2020,10,안동시,88.153889
2020,10,구미시,84.514114
2020,10,영주시,0.0
2020,10,영천시,0.0
2020,10,상주시,0.0
2020,10,문경시,0.0
2020,10,경산시,92.202131
2020,10,의성군,0.0
2020,10,영덕군,0.0
2020,10,청도군,0.0
2020,10,고령군,0.0
2020,10,성주군,0.0
2020,10,칠곡군,0.0
2020,10,예천군,0.0
2020,10,봉화군,0.0
2020,10,경남,86.083669
2020,10,창원시,85.287528
2020,10,창원시 의창구,87.93161
2020,10,창원시 성산구,81.526116
2020,10,창원시 마산합포구,86.198487
2020,10,창원시 마산회원구,89.40194
2020,10,창원시 진해구,85.625656
2020,10,진주시,89.053148
2020,10,통영시,94.749302
2020,10,사천시,0.0
2020,10,김해시,83.55671
2020,10,밀양시,0.0
2020,10,거제시,92.622672
2020,10,양산시,83.998395
2020,10,의령군,0.0
2020,10,함안군,0.0
2020,10,창녕군,0.0
2020,10,고성군,0.0
2020,10,남해군,0.0
2020,10,하동군,0.0
2020,10,산청군,0.0
2020,10,함양군,0.0
2020,10,거창군,0.0
2020,10,합천군,0.0
2020,10,제주,79.177953
2020,10,제주시,0.0
2020,10,서귀포시,0.0
2020,10,강원,83.138184
2020,10,춘천시,84.38205
2020,10,원주시,84.987883
2020,10,강릉시,77.997067
2020,10,동해시,0.0
2020,10,태백시,0.0
2020,10,속초시,0.0
2020,10,삼척시,0.0
2020,10,홍천군,0.0
2020,10,횡성군,0.0
2020,10,영월군,0.0
2020,10,평창군,0.0
2020,10,정선군,0.0
2020,10,철원군,0.0
2020,10,화천군,0.0
2020,10,양구군,0.0
2020,10,인제군,0.0
2020,10,고성군,0.0
2020,10,양양군,0.0
2020,10,전북,86.573373
2020,10,전주시,87.175173
2020,10,전주시 완산구,87.267468
2020,10,전주시 덕진구,87.056832
2020,10,군산시,80.522498
2020,10,익산시,91.762411
2020,10,정읍시,0.0
2020,10,남원시,0.0
2020,10,김제시,0.0
2020,10,완주군,0.0
2020,10,무주군,0.0
2020,10,임실군,0.0
2020,10,순창군,0.0
2020,10,고창군,0.0
2020,10,부안군,0.0
2020,11,전국,81.552806
2020,11,서울,84.599611
2020,11,강북14개구,83.838583
2020,11,종로구,89.779019
2020,11,중구,87.415331
2020,11,용산구,84.657725
2020,11,성동구,86.987933
2020,11,광진구,88.797437
2020,11,동대문구,84.943029
2020,11,중랑구,84.67704
2020,11,성북구,85.511212
2020,11,강북구,84.415153
2020,11,도봉구,81.969036
2020,11,노원구,79.202499
2020,11,은평구,84.778771
2020,11,서대문구,87.579099
2020,11,마포구,84.332702
2020,11,강남11개구,85.284704
2020,11,양천구,86.909175
2020,11,강서구,82.241298
2020,11,구로구,83.191844
2020,11,금천구,87.37787
2020,11,영등포구,86.355875
2020,11,동작구,83.4498
2020,11,관악구,86.567774
2020,11,서초구,84.960941
2020,11,강남구,87.368456
2020,11,송파구,85.419382
2020,11,강동구,85.1124
2020,11,수도권,78.325103
2020,11,6개광역시,82.131475
2020,11,5개광역시,84.566819
2020,11,기타지방,86.746572
2020,11,부산,82.277056
2020,11,중구,97.088197
2020,11,서구,93.136863
2020,11,동구,90.548465
2020,11,영도구,86.265269
2020,11,부산진구,84.897242
2020,11,동래구,82.51294
2020,11,남구,82.181442
2020,11,북구,84.576184
2020,11,해운대구,74.604184
2020,11,사하구,84.810725
2020,11,금정구,83.608862
2020,11,강서구,83.074988
2020,11,연제구,82.708772
2020,11,수영구,81.897586
2020,11,사상구,88.474705
2020,11,기장군,78.401573
2020,11,대구,88.327905
2020,11,중구,88.150199
2020,11,동구,91.009629
2020,11,서구,91.74708
2020,11,남구,88.303864
2020,11,북구,89.017754
2020,11,수성구,87.691261
2020,11,달서구,86.349173
2020,11,달성군,89.975557
2020,11,인천,74.238786
2020,11,중구,80.909544
2020,11,동구,77.288125
2020,11,미추홀구,82.16683
2020,11,연수구,67.548104
2020,11,남동구,75.860688
2020,11,부평구,74.6724
2020,11,계양구,72.974155
2020,11,서구,74.372856
2020,11,강화군,0.0
2020,11,광주,85.703515
2020,11,동구,95.261419
2020,11,서구,87.510419
2020,11,남구,87.142505
2020,11,북구,85.70713
2020,11,광산구,82.37841
2020,11,대전,81.881694
2020,11,동구,86.988534
2020,11,중구,83.371344
2020,11,서구,81.261011
2020,11,유성구,80.527025
2020,11,대덕구,79.742613
2020,11,울산,85.788088
2020,11,중구,87.822569
2020,11,남구,84.083402
2020,11,동구,85.810072
2020,11,북구,84.502305
2020,11,울주군,88.86029
2020,11,세종,89.569371
2020,11,경기,75.764661
2020,11,수원시,73.988803
2020,11,수원시 장안구,72.096338
2020,11,수원시 권선구,72.584868
2020,11,수원시 팔달구,76.260784
2020,11,수원시 영통구,75.450135
2020,11,성남시,82.450465
2020,11,성남시 수정구,80.951105
2020,11,성남시 중원구,81.549141
2020,11,성남시 분당구,82.889996
2020,11,의정부시,71.048025
2020,11,안양시,78.491951
2020,11,안양시 만안구,82.237131
2020,11,안양시 동안구,76.773411
2020,11,부천시,75.92517
2020,11,부천시 원미구,0.0
2020,11,부천시 소사구,0.0
2020,11,부천시 오정구,0.0
2020,11,광명시,82.528213
2020,11,평택시,72.682452
2020,11,동두천시,72.206871
2020,11,안산시,73.75598
2020,11,안산시 상록구,74.620348
2020,11,안산시 단원구,73.104141
2020,11,고양시,72.901636
2020,11,고양시 덕양구,71.362276
2020,11,고양시 일산동구,73.240047
2020,11,고양시 일산서구,74.693098
2020,11,과천시,85.664778
2020,11,구리시,82.84186
2020,11,남양주시,74.460347
2020,11,오산시,66.134848
2020,11,시흥시,69.269075
2020,11,군포시,73.88382
2020,11,의왕시,70.848672
2020,11,하남시,84.889856
2020,11,용인시,78.704539
2020,11,용인시 처인구,74.298364
2020,11,용인시 기흥구,78.039107
2020,11,용인시 수지구,80.274018
2020,11,파주시,78.682742
2020,11,이천시,82.599199
2020,11,안성시,71.473469
2020,11,김포시,79.39714
2020,11,화성시,74.522105
2020,11,광주시,78.083072
2020,11,양주시,75.954177
2020,11,포천시,0.0
2020,11,여주시,0.0
2020,11,연천군,0.0
2020,11,가평군,0.0
2020,11,양평군,0.0
2020,11,충북,84.032693
2020,11,청주시,84.377633
2020,11,청주시 상당구,84.117141
2020,11,청주시 서원구,82.249257
2020,11,청주시 흥덕구,83.995794
2020,11,청주시 청원구,87.989357
2020,11,충주시,82.296257
2020,11,제천시,84.217321
2020,11,보은군,0.0
2020,11,옥천군,0.0
2020,11,영동군,0.0
2020,11,증평군,0.0
2020,11,진천군,0.0
2020,11,괴산군,0.0
2020,11,음성군,0.0
2020,11,단양군,0.0
2020,11,충남,85.60272
2020,11,천안시,85.740529
2020,11,천안시 동남구,87.217873
2020,11,천안시 서북구,84.820674
2020,11,공주시,80.75693
2020,11,보령시,0.0
2020,11,아산시,81.167905
2020,11,서산시,89.743228
2020,11,논산시,92.751806
2020,11,계룡시,81.016812
2020,11,당진시,98.216259
2020,11,금산군,0.0
2020,11,부여군,0.0
2020,11,서천군,0.0
2020,11,청양군,0.0
2020,11,홍성군,0.0
2020,11,예산군,0.0
2020,11,태안군,0.0
2020,11,전남,94.968475
2020,11,목포시,98.498766
2020,11,여수시,92.691772
2020,11,순천시,93.759017
2020,11,나주시,0.0
2020,11,광양시,95.879735
2020,11,담양군,0.0
2020,11,곡성군,0.0
2020,11,구례군,0.0
2020,11,고흥군,0.0
2020,11,보성군,0.0
2020,11,화순군,0.0
2020,11,장흥군,0.0
2020,11,강진군,0.0
2020,11,해남군,0.0
2020,11,영암군,0.0
2020,11,무안군,0.0
2020,11,함평군,0.0
2020,11,영광군,0.0
2020,11,장성군,0.0
2020,11,완도군,0.0
2020,11,진도군,0.0
2020,11,경북,86.970522
2020,11,포항시,85.463819
2020,11,포항시 남구,88.660601
2020,11,포항시 북구,83.86035
2020,11,경주시,0.0
2020,11,김천시,86.720838
2020,11,안동시,88.106568
2020,11,구미시,84.761419
2020,11,영주시,0.0
2020,11,영천시,0.0
2020,11,상주시,0.0
2020,11,문경시,0.0
2020,11,경산시,92.847455
2020,11,의성군,0.0
2020,11,영덕군,0.0
2020,11,청도군,0.0
2020,11,고령군,0.0
2020,11,성주군,0.0
2020,11,칠곡군,0.0
2020,11,예천군,0.0
2020,11,봉화군,0.0
2020,11,경남,86.965211
2020,11,창원시,86.733806
2020,11,창원시 의창구,90.591018
2020,11,창원시 성산구,84.185952
2020,11,창원시 마산합포구,86.063353
2020,11,창원시 마산회원구,89.205055
2020,11,창원시 진해구,86.47706
2020,11,진주시,89.12574
2020,11,통영시,95.308341
2020,11,사천시,0.0
2020,11,김해시,84.350038
2020,11,밀양시,0.0
2020,11,거제시,92.656548
2020,11,양산시,84.752701
2020,11,의령군,0.0
2020,11,함안군,0.0
2020,11,창녕군,0.0
2020,11,고성군,0.0
2020,11,남해군,0.0
2020,11,하동군,0.0
2020,11,산청군,0.0
2020,11,함양군,0.0
2020,11,거창군,0.0
2020,11,합천군,0.0
2020,11,제주,79.108571
2020,11,제주시,0.0
2020,11,서귀포시,0.0
2020,11,강원,83.613775
2020,11,춘천시,85.02004
2020,11,원주시,85.323664
2020,11,강릉시,78.499103
2020,11,동해시,0.0
2020,11,태백시,0.0
2020,11,속초시,0.0
2020,11,삼척시,0.0
2020,11,홍천군,0.0
2020,11,횡성군,0.0
2020,11,영월군,0.0
2020,11,평창군,0.0
2020,11,정선군,0.0
2020,11,철원군,0.0
2020,11,화천군,0.0
2020,11,양구군,0.0
2020,11,인제군,0.0
2020,11,고성군,0.0
2020,11,양양군,0.0
2020,11,전북,86.752404
2020,11,전주시,87.494228
2020,11,전주시 완산구,87.37289
2020,11,전주시 덕진구,87.649806
2020,11,군산시,80.522034
2020,11,익산시,91.762411
2020,11,정읍시,0.0
2020,11,남원시,0.0
2020,11,김제시,0.0
2020,11,완주군,0.0
2020,11,무주군,0.0
2020,11,임실군,0.0
2020,11,순창군,0.0
2020,11,고창군,0.0
2020,11,부안군,0.0
2020,12,전국,82.948975
2020,12,서울,85.713205
2020,12,강북14개구,85.02406
2020,12,종로구,90.996841
2020,12,중구,88.525629
2020,12,용산구,85.20271
2020,12,성동구,87.642058
2020,12,광진구,89.829173
2020,12,동대문구,85.658354
2020,12,중랑구,85.803315
2020,12,성북구,86.867387
2020,12,강북구,85.923495
2020,12,도봉구,83.330139
2020,12,노원구,80.706061
2020,12,은평구,86.343671
2020,12,서대문구,88.613971
2020,12,마포구,85.276173
2020,12,강남11개구,86.333586
2020,12,양천구,87.934894
2020,12,강서구,83.140242
2020,12,구로구,84.176234
2020,12,금천구,88.381689
2020,12,영등포구,87.433703
2020,12,동작구,84.491655
2020,12,관악구,87.733945
2020,12,서초구,85.791214
2020,12,강남구,88.56294
2020,12,송파구,86.598987
2020,12,강동구,86.165253
2020,12,수도권,79.530809
2020,12,6개광역시,83.901352
2020,12,5개광역시,86.68139
2020,12,기타지방,87.860752
2020,12,부산,85.026337
2020,12,중구,97.088197
2020,12,서구,93.908747
2020,12,동구,91.77593
2020,12,영도구,89.152463
2020,12,부산진구,88.983899
2020,12,동래구,83.91309
2020,12,남구,83.496314
2020,12,북구,86.571827
